text,level,conf,height
,1,-1.0,432
,2,-1.0,17
,3,-1.0,17
,4,-1.0,17
JOHN,5,92.808411,17
T.,5,91.442429,13
HANSEN,5,96.175789,13
,2,-1.0,115
,3,-1.0,115
,4,-1.0,28
NETTER’S,5,86.150475,28
,4,-1.0,28
CLINICAL,5,96.51088,28
,4,-1.0,28
ANATOMY,5,96.369873,28
,2,-1.0,207
,3,-1.0,207
,4,-1.0,207
  ,5,95.0,207
,2,-1.0,13
,3,-1.0,13
,4,-1.0,13
3°°,5,72.625938,13
EDITION,5,96.854019,13
,2,-1.0,52
,3,-1.0,52
,4,-1.0,52
 ,5,95.0,52
,2,-1.0,51
,3,-1.0,51
,4,-1.0,51
40,5,0.0,51
,2,-1.0,14
,3,-1.0,14
,4,-1.0,14
swag,5,7.199013,7
_,5,27.205078,29
http://medical.dentalebopeehatte,5,0.034599,14
online,5,96.507034,29
