text,level,conf,height
,1,-1.0,783
,2,-1.0,81
,3,-1.0,81
,4,-1.0,21
Professional,5,96.396805,21
,4,-1.0,26
Development,5,96.655571,26
,4,-1.0,11
A,5,92.734497,11
GUIDE,5,92.734497,11
FOR,5,96.289124,11
PRIMARY,5,96.865494,11
CARE,5,96.139572,11
,2,-1.0,10
,3,-1.0,10
,4,-1.0,10
2nd,5,75.850494,10
E¢,5,36.453957,10
,2,-1.0,15
,3,-1.0,15
,4,-1.0,15
 ,5,95.0,15
,2,-1.0,31
,3,-1.0,31
,4,-1.0,9
Margareth,5,36.323811,9
Atwood,5,85.533638,7
"MSc,",5,72.18309,8
"DMS,",5,93.115593,8
MCIPD,5,40.687405,7
,4,-1.0,9
Medical,5,53.354271,7
Education,5,53.354271,7
Projet,5,62.613632,9
Manager,5,50.915123,9
and,5,50.915123,7
Head,5,96.864662,7
of,5,57.778343,7
National,5,57.778343,7
Office,5,61.973251,7
,4,-1.0,9
for,5,94.262199,7
Summative,5,78.916817,7
"Assessment,",5,85.068565,9
University,5,55.834,28
of,5,55.834,28
Winchester,5,91.957214,9
,2,-1.0,31
,3,-1.0,31
,4,-1.0,10
“Anthony,5,60.641567,9
Curtis,5,76.443176,7
MSc,5,73.573074,7
(Dist),5,64.926224,9
Cert,5,64.926224,7
Ed,5,71.75412,7
,4,-1.0,9
ead,5,21.678078,7
of,5,50.013901,7
education,5,40.412781,7
and,5,56.18095,7
"Train,",5,57.5214,9
Kennet,5,95.678825,7
,4,-1.0,9
and,5,94.216599,7
North,5,69.455383,7
Wits,5,69.455383,7
PCT,5,84.472763,28
and,5,89.646385,7
Honorary,5,85.231316,9
"Lecturer,",5,83.334213,7
De,5,93.233864,7
Montford,5,82.687248,7
Univesity,5,76.27803,9
,2,-1.0,42
,3,-1.0,42
,4,-1.0,10
DrJohn,5,78.430824,9
Pitts,5,87.119026,7
"PhD,",5,90.766373,8
MSc,5,94.318222,7
(Med,5,94.373795,8
"Ed),",5,93.088196,9
"MRCGP,",5,84.362144,7
FRCGP,5,22.211548,7
,4,-1.0,9
Associate,5,90.315712,7
Director,5,50.900761,7
in,5,50.900761,5
Postgraduate,5,71.018631,9
GP,5,96.747238,7
"Education,",5,77.630486,7
Wessex,5,91.471909,7
Deanery,5,81.164764,9
,4,-1.0,9
and,5,65.812943,7
Honorary,5,56.920288,9
Research,5,56.920288,7
"Fellow,",5,61.282265,8
Unversity,5,57.306751,9
of,5,57.306751,7
"Winchester,",5,33.364426,7
and,5,60.719002,7
Eltor,5,25.089905,7
,4,-1.0,9
‘of,5,56.204319,28
Education,5,56.204319,9
fr,5,74.678101,28
Primary,5,74.976555,9
Care,5,96.112679,28
,2,-1.0,41
,3,-1.0,41
,4,-1.0,8
Dr,5,59.134541,7
Robin,5,92.541748,28
While,5,94.729408,7
"MBBS,",5,90.043602,8
FRCGP,5,43.960045,7
,4,-1.0,9
Severn,5,65.695778,7
&,5,65.695778,7
Wessex,5,92.25885,7
Deanery,5,88.810631,9
Lead,5,88.810631,7
Associate,5,28.826141,7
Director,5,45.793961,7
for,5,46.292686,28
Avon,5,52.014198,28
,4,-1.0,9
Gloucester,5,59.814728,7
ana,5,59.814728,7
Wiltshire,5,67.631126,7
Svategie,5,12.95105,9
Health,5,68.939751,7
Authority,5,0.0,28
Workforce,5,0.0,28
,4,-1.0,9
Development,5,75.747223,9
Confederation,5,59.610271,7
,2,-1.0,31
,3,-1.0,31
,4,-1.0,31
1D),5,21.868584,31
,2,-1.0,20
,3,-1.0,20
,4,-1.0,7
Blackwell,5,78.784332,7
,4,-1.0,9
Publihing,5,35.650566,9
