text,level,conf,height
,1,-1.0,2475
,2,-1.0,69
,3,-1.0,69
,4,-1.0,69
THE,5,95.903496,69
BRANDES,5,86.45594,58
LETTERS,5,86.45594,56
|!,5,9.91703,49
,2,-1.0,134
,3,-1.0,50
,4,-1.0,21
_,5,30.299614,11
.,5,0.0,18
,4,-1.0,27
\,5,43.002857,17
\,5,76.267654,11
eS,5,35.322006,27
>,5,46.222038,30
Vs,5,17.949028,30
Wo,5,40.052856,8
,3,-1.0,86
,4,-1.0,53
we,5,58.212456,53
AM,5,43.331318,32
,4,-1.0,54
wits,5,40.604172,54
FS,5,27.210953,23
,2,-1.0,57
,3,-1.0,57
,4,-1.0,27
<y,5,0.0,27
,4,-1.0,16
-_,5,42.456722,2
i,5,28.511482,13
gl,5,25.039032,6
,4,-1.0,8
7,5,30.093353,8
,2,-1.0,1830
,3,-1.0,1830
,4,-1.0,1830
 ,5,95.0,1830
,2,-1.0,110
,3,-1.0,105
,4,-1.0,48
Locate,5,96.746368,37
the,5,94.92572,37
Al,5,94.650276,36
Fry,5,95.788368,48
Incredible,5,96.549194,37
Inquiry,5,96.068214,47
Archive,5,96.199051,37
at:,5,96.561707,36
,4,-1.0,57
http://www.honesty.org,5,87.234001,57
tkra@honesty.org,5,91.691086,48
