text,level,conf,height
,1,-1.0,666
,2,-1.0,26
,3,-1.0,26
,4,-1.0,26
 ,5,95.0,26
,2,-1.0,10
,3,-1.0,10
,4,-1.0,10
‘THE,5,88.880234,10
EXPERT'S,5,80.303818,10
VOICE®,5,31.610603,10
,2,-1.0,22
,3,-1.0,22
,4,-1.0,22
WOOL,5,18.253487,22
ed,5,30.353821,36
,2,-1.0,162
,3,-1.0,162
,4,-1.0,62
Create,5,96.690704,62
Web,5,96.276588,61
,4,-1.0,75
Charts,5,93.305962,61
witn,5,82.227753,35
jqPlot,5,54.189533,84
,2,-1.0,24
,3,-1.0,24
,4,-1.0,10
DISPLAY,5,69.083435,10
YOUR,5,96.934677,10
DATA,5,96.506607,10
USING,5,96.9104,10
INNOVATIVE,5,90.697151,10
,4,-1.0,9
‘BROWSER-BASED,5,21.466179,9
CHARTS,5,87.239342,9
,2,-1.0,13
,3,-1.0,13
,4,-1.0,13
Fabio,5,96.88298,13
Nelli,5,89.041885,13
,2,-1.0,46
,3,-1.0,46
,4,-1.0,19
—L////////1/,5,0.0,19
LLL,5,37.805641,32
hhh,5,7.621506,19
,4,-1.0,29
Apress°,5,24.014824,29
