text,level,conf,height
,1,-1.0,666
,2,-1.0,10
,3,-1.0,10
,4,-1.0,10
THE,5,91.911102,10
EXPERT'S,5,72.673538,10
VOICE®,5,89.690964,10
IN,5,94.754013,9
WEB,5,95.01046,10
DEVELOPMENT,5,95.077499,10
,2,-1.0,22
,3,-1.0,22
,4,-1.0,22
OLE,5,0.0,22
LLL,5,8.458702,37
LLL,5,8.458702,37
ELL,5,16.114799,37
LES,5,11.422722,37
de,5,0.0,8
,2,-1.0,167
,3,-1.0,167
,4,-1.0,70
HTML5,5,92.206245,70
,4,-1.0,87
Advertising,5,96.253494,87
,2,-1.0,39
,3,-1.0,39
,4,-1.0,10
USE,5,82.077141,10
HTMLS,5,79.20433,10
TO,5,96.799591,10
CREATE,5,95.422592,28
AND,5,96.51133,28
DELIVER,5,93.657234,10
,4,-1.0,10
FEATURE-RICH,5,86.040344,10
DIGITAL,5,96.382462,10
ADVERTISING,5,96.413445,10
,4,-1.0,10
CAMPAIGNS,5,83.517914,10
,2,-1.0,13
,3,-1.0,13
,4,-1.0,13
John,5,86.223251,12
Percival,5,96.938377,13
,2,-1.0,47
,3,-1.0,47
,4,-1.0,19
SUIMILTLLSSSSSSSSSSSI,5,0.0,19
II,5,8.165169,32
9,5,2.352066,5
,4,-1.0,29
Apress”,5,35.640015,29
