text,level,conf,height
,1,-1.0,666
,2,-1.0,10
,3,-1.0,10
,4,-1.0,10
‘THE,5,75.108574,10
EXPERT'S,5,60.036678,10
VOICE®,5,81.963562,10
IN,5,81.963562,10
ORACLE,5,92.080132,10
,2,-1.0,21
,3,-1.0,21
,4,-1.0,21
OIL,5,0.0,3
illlhle,5,0.0,8
,2,-1.0,126
,3,-1.0,126
,4,-1.0,65
Protecting,5,96.402771,65
Oracle,5,96.56295,54
,4,-1.0,53
Database,5,93.287628,53
12c,5,91.936119,53
,2,-1.0,25
,3,-1.0,25
,4,-1.0,10
REMOVING,5,66.379501,10
THE,5,96.979546,10
RISK,5,94.734184,10
FROM,5,89.346252,10
,4,-1.0,10
DATABASE,5,92.901596,10
CONSOLIDATION,5,94.642876,10
,2,-1.0,16
,3,-1.0,16
,4,-1.0,16
Paul,5,96.649307,13
Wright,5,96.841263,16
,2,-1.0,47
,3,-1.0,47
,4,-1.0,19
CLL////1,5,0.0,19
11/1,5,0.0,32
hh,5,15.345421,32
hhedeaall,5,0.0,19
,4,-1.0,30
Apress°,5,62.720978,30
