text,level,conf,height
,1,-1.0,842
,2,-1.0,29
,3,-1.0,29
,4,-1.0,8
‘The,5,82.124977,6
Philip,5,70.412689,8
K.,5,54.540905,6
Dick,5,83.070572,6
Reader,5,95.496307,6
,4,-1.0,8
by,5,91.244308,8
Philip,5,86.735504,8
K,5,79.153252,6
dice,5,47.702026,6
,4,-1.0,8
sibserbook,5,0.0,6
v3.0,5,64.86776,7
/,5,64.86776,8
Notes,5,72.598808,6
at,5,86.580093,6
EOF,5,34.469559,6
,2,-1.0,8
,3,-1.0,8
,4,-1.0,8
sore,5,51.085873,6
than,5,96.435959,6
anyone,5,95.778976,7
else,5,47.705482,6
in,5,82.879791,6
the,5,93.171906,6
"fleld,",5,13.410728,8
Mr.,5,83.423096,6
Dick,5,96.205505,6
really,5,77.762924,8
pute,5,88.628662,8
you,5,93.249435,7
ineide,5,71.386879,6
people's,5,77.927414,8
,2,-1.0,9
,3,-1.0,9
,4,-1.0,9
 ,5,95.0,9
,2,-1.0,144
,3,-1.0,64
,4,-1.0,8
Many,5,91.195572,8
thousands,5,87.825912,6
of,5,96.263924,6
readers,5,89.06736,6
consider,5,90.546402,6
Philip,5,92.120651,8
K.,5,83.400894,6
Dick,5,95.863022,6
the,5,96.790977,6
greatest,5,95.952309,8
science,5,65.256409,6
,4,-1.0,9
tetion,5,51.235497,6
mind,5,83.201859,6
on,5,74.101288,5
any,5,92.732246,7
planet.,5,80.178833,8
Since,5,64.355225,6
his,5,95.420059,6
untimely,5,63.022133,8
death,5,89.225113,6
in,5,87.879646,6
"1982,",5,87.879646,9
interest,5,70.138069,6
in,5,70.138069,6
,4,-1.0,8
Dick's,5,85.189926,6
works,5,92.084312,6
hae,5,76.041992,6
continued,5,88.375916,6
to,5,95.635635,6
"mount,",5,87.091927,8
and,5,95.893105,6
his,5,79.685326,6
reputation,5,90.309952,8
has,5,81.254776,6
been,5,52.190155,6
further,5,90.449196,6
,4,-1.0,8
enhanced,5,31.282455,6
by,5,90.595116,8
a,5,80.980537,5
groving,5,81.116722,8
body,5,64.989014,8
of,5,93.148346,6
eritical,5,88.941284,6
attention.,5,78.365814,6
The,5,82.147766,6
Philip,5,92.272766,8
K.,5,38.216652,6
Dick,5,89.590858,6
Award,5,60.706322,6
Se,5,50.437271,6
,4,-1.0,8
bow,5,72.91214,5
given,5,92.389107,7
annually,5,60.948677,8
to,5,81.841133,6
a,5,81.841133,5
distinguished,5,89.656166,8
work,5,72.690826,6
of,5,92.911697,6
science,5,42.725998,6
"fiction,",5,89.040352,8
and,5,94.581856,6
the,5,91.74675,6
PRilip,5,43.190536,8
K.,5,53.657665,6
,4,-1.0,8
Dick,5,88.828514,6
Society,5,88.828514,8
is,5,75.797852,6
devoted,5,96.256371,6
to,5,93.452187,6
the,5,93.452187,6
study,5,87.936089,8
and,5,95.17485,6
promulgation,5,68.356209,8
of,5,90.333954,6
his,5,64.116768,6
works.,5,74.496651,6
,3,-1.0,31
,4,-1.0,9
Dick,5,94.929504,6
won,5,85.139168,5
the,5,96.432274,6
prestigious,5,91.348274,8
Hugo,5,90.833618,8
Avard,5,84.404785,6
for,5,94.842003,6
the,5,94.842003,6
best,5,91.149132,6
novel,5,91.149132,6
of,5,93.383492,6
1963,5,95.782425,7
for,5,95.543114,6
The,5,96.87442,6
Man,5,89.050323,6
,4,-1.0,8
in,5,77.040863,5
the,5,95.031731,6
High,5,93.864418,8
Castle.,5,65.13636,6
In,5,79.170609,6
the,5,94.894928,6
last,5,85.027763,6
year,5,90.319656,7
of,5,95.684639,6
Ais,5,75.728622,6
"Life,",5,85.716026,8
the,5,96.317993,6
exciting,5,72.872902,8
film,5,64.917664,6
Blade,5,95.40448,6
,4,-1.0,8
Runner,5,79.299072,6
wae,5,65.797874,5
made,5,65.683731,6
from,5,43.821964,6
his,5,86.74279,6
novel,5,94.836555,6
Do,5,71.227386,6
Andcoide,5,50.539337,6
Deean,5,61.187935,6
Of,5,88.331238,6
Electric,5,75.678818,6
Sheep?,5,89.674294,8
,3,-1.0,42
,4,-1.0,8
This,5,67.450394,6
collection,5,91.648392,6
includes,5,96.148315,6
sone,5,93.223541,5
of,5,95.883522,6
Dick's,5,88.1726,6
earliest,5,63.901016,6
short,5,86.461151,6
and,5,91.676666,6
mediun-length,5,65.329544,8
,4,-1.0,8
"Fletion,",5,3.977051,8
including,5,50.439724,8
"""He",5,84.177353,6
Can,5,91.437233,6
Renenber,5,64.947212,6
Tt,5,86.030685,6
for,5,86.373322,6
You,5,93.255402,6
Uholesale”,5,32.363617,6
(the,5,95.736435,7
story,5,94.548492,8
that,5,79.544838,6
,4,-1.0,8
inspired,5,0.0,8
Total,5,92.589211,6
"Recall),",5,94.530663,8
"""Second",5,89.870392,6
"Variety""",5,51.783829,8
(which,5,88.582146,7
inspired,5,94.890083,8
"Screamers),",5,51.041435,8
"“Paycheck”,",5,5.407272,8
,4,-1.0,8
"""the",5,42.319328,6
Minority,5,55.962997,8
"Report”,",5,82.636765,8
and,5,88.885056,6
twenty,5,95.320557,8
"more,",5,74.65818,5
,2,-1.0,5
,3,-1.0,5
,4,-1.0,5
 ,5,95.0,5
