text,level,conf,height
,1,-1.0,787
,2,-1.0,42
,3,-1.0,42
,4,-1.0,42
Hemorrhagic,5,95.838272,42
and,5,96.42289,33
,2,-1.0,33
,3,-1.0,33
,4,-1.0,33
Ischemic,5,96.38063,33
Stroke,5,96.498459,33
,2,-1.0,21
,3,-1.0,21
,4,-1.0,21
"Medical,",5,96.980484,19
"Imaging,",5,96.451141,21
"Surgical,",5,96.479599,21
and,5,96.891357,16
Interventional,5,96.709442,17
Approaches,5,96.736382,21
,2,-1.0,172
,3,-1.0,172
,4,-1.0,172
 ,5,95.0,172
,2,-1.0,93
,3,-1.0,93
,4,-1.0,16
Bernard,5,93.288605,16
R.,5,93.001709,15
Bendok,5,92.853569,16
,4,-1.0,16
Andrew,5,93.269783,16
M.,5,89.547935,15
Naidech,5,89.547935,16
,4,-1.0,16
Matthew,5,93.105423,16
T.,5,92.69986,15
Walker,5,96.672607,16
,4,-1.0,21
H.,5,92.839447,15
Hunt,5,93.285851,15
Batjer,5,92.447212,21
,2,-1.0,468
,3,-1.0,468
,4,-1.0,468
  ,5,95.0,468
,2,-1.0,75
,3,-1.0,75
,4,-1.0,75
a,5,65.332245,6
fe,5,44.392586,75
@Thieme,5,79.326309,34
,2,-1.0,40
,3,-1.0,40
,4,-1.0,40
 ,5,95.0,40
