text,level,conf,height
,1,-1.0,998
,2,-1.0,21
,3,-1.0,21
,4,-1.0,21
Handbook,5,96.590027,16
of,5,96.913094,16
Experimental,5,96.780365,20
Pharmacology,5,96.486069,21
204,5,96.486069,15
,2,-1.0,130
,3,-1.0,130
,4,-1.0,130
 ,5,95.0,130
,2,-1.0,105
,3,-1.0,105
,4,-1.0,25
Sharron,5,93.151131,25
H.,5,92.692299,25
Francis,5,96.009659,25
,4,-1.0,25
Marco,5,96.018005,25
Conti,5,96.018005,25
,4,-1.0,32
Miles,5,92.835007,25
D.,5,91.345978,25
Houslay,5,92.939583,32
Editors,5,79.459709,25
,2,-1.0,143
,3,-1.0,143
,4,-1.0,69
Phosphodiesterases,5,92.922562,69
,4,-1.0,69
as,5,96.905754,39
Drug,5,96.834129,69
Targets,5,78.130852,69
,2,-1.0,46
,3,-1.0,46
,4,-1.0,46
ay,5,56.037003,46
Springer,5,96.409866,29
